,index_survival,msno,n_prev_churns,log_days_between_subs,log_days_since_reg_init,payment_method_id,log_payment_plan_days,log_plan_list_price,log_actual_amount_paid,is_auto_renew,is_cancel,city,gender,registered_via,age_at_start,strange_age,nan_days_since_reg_init,no_prev_churns,duration,event,censor_duration
3560,2580909,thDaP2ZfRHw9t+q6XOvTlmNwQ0bmBL4q1tp/DVSb8MQ=,1,5.327876168789581,7.039660349862076,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,22.0,1.0,3.0,22,0,0,0,30,1,356
3561,2053928,hvSAdZELIiUEx2L0m/YJePQNW6kX5OBoEsyQJ563jdk=,0,0.0,6.364750756851912,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,5.0,0.0,7.0,39,0,0,1,169,1,736
3562,2706286,wUKjnWuVJcKsRJOjL6QIcEF+/ErYGY62kI8kY/y4T5s=,0,0.0,6.922643891475888,38,5.278114659230517,6.796823718274855,6.796823718274855,0,0,13.0,0.0,7.0,22,0,0,1,596,1,745
3563,2489095,remukjfQYNrkVCIBZBKPbJRWfvJGEQR1Gx6YWTlSt9A=,0,0.0,6.822197390620492,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,5.0,1.0,9.0,24,0,0,1,741,0,741
3564,1607355,XxeFJbr9o4EVRGouZ+HdpxpUPfTJApZ+74WFsQf7Iec=,1,3.6635616461296463,5.0106352940962555,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,0.0,9.0,19,0,0,0,30,1,661
3565,142781,195HNjRDjMLZPlwgXdHl5e3G/RUmmBw9hZyiGS0w+Jo=,1,0.0,8.16735198705607,19,0.0,0.0,5.0106352940962555,1,0,22.0,1.0,9.0,51,0,0,0,579,0,579
3566,716180,E+pvBrMJtIzaJJZcx0Bfas559Zp9fIWv+J8SDTaHnmA=,1,4.442651256490317,6.405228458030843,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,1.0,3.0,22,0,0,0,30,1,417
3567,107708,0NRWysaVOvA7T0MSJjcGJ4gu6SHsHfXC0o3nf1xIkJs=,0,0.0,7.224753405767971,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,14.0,1.0,9.0,33,0,0,1,741,0,741
3568,920796,IakUtx4fqo6Kx+Odq2Tcf0ZJtM+OhpAJGGNB6NllSic=,0,0.0,7.4175804024145435,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,13.0,1.0,3.0,27,0,0,1,112,0,112
3569,2784546,yFk467bWb5Y/ZYduv6EDRig0GWgzpRS/NOUyjazynhc=,0,0.0,6.594413459749777,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,15.0,0.0,7.0,36,0,0,1,473,1,735
3570,1321270,RYcA12hFJI1nauHCPzi4nw+I32Y59d/SOkmTKZDGdN8=,0,0.0,4.859812404361672,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,14.0,1.0,9.0,19,0,0,1,365,1,759
3571,639073,CFtfGAkk7t3AWu9zM+xTXrnTmt4lM6xgbuFF/v3XF8A=,0,0.0,7.0604763659998016,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,5.0,0.0,3.0,24,0,0,1,30,1,299
3572,1867099,dliYV3LXHnlomehkiMaHTmsYBY+1a2ykEERhr0Q3BXQ=,4,4.356708826689592,7.505492274737423,28,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,9.0,1.0,9.0,25,0,0,0,30,1,56
3573,2958,+2FM6ed+S//PETedci3F3D0uyE+KX4IcMJaL+HzJQTA=,0,0.0,0.6931471805599453,35,2.0794415416798357,0.0,0.0,0,0,5.0,0.0,3.0,22,0,0,1,11,1,605
3574,51906,/83+mhZtU3mySG895Zv8IIcnvLiJPlqvjBAm1ADa6bg=,0,0.0,3.5553480614894135,35,2.0794415416798357,0.0,0.0,0,0,5.0,1.0,3.0,14,0,0,1,8,1,602
3575,2205533,lIYxPcjvboNhXn80kxesXkHFHEkHjywTTkrEpsKWXXE=,1,3.58351893845611,6.495265555937007,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,1.0,9.0,20,0,0,0,30,1,443
3576,784085,FX3eQFMb2eHhw29fvHV3UreZrNteV3VTUJm3WVXXGGI=,1,0.0,7.762596048540069,35,2.0794415416798357,0.0,0.0,0,0,18.0,1.0,9.0,31,0,0,0,144,0,144
3577,2488942,reZIwXHKTtpghaDsczVxapX4B8S8s3HhNS4EBMPqR94=,1,0.0,6.1092475827643655,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,9.0,0.0,3.0,43,0,0,0,101,1,379
3578,2395850,pYxrJs4q7rMZDCuXO3Ppv4Dt6fmK12X8Par4yf3Y8ic=,0,0.0,7.307872780763706,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,6.0,0.0,3.0,20,0,0,1,37,1,73
3579,547789,ACPD9ED1YD5NkGv51aLjrG1e02Gf3asjjbmwkEeSgsg=,0,0.0,6.555356891810665,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,4.0,0.0,9.0,30,0,0,1,306,1,739
3580,1928489,f7GI/eFvbarzWjHTnmUhaSCwekGtc4T/OJUB0l1EYro=,0,0.0,6.92461239604856,38,6.018593214496233,7.489412083508719,7.489412083508719,0,0,7.0,1.0,9.0,24,0,0,1,410,1,430
3581,1463705,Uk421qrvw+cTeM6Wh7DVWko4zB6gLxZGTuubyIe2Jb8=,1,0.0,7.7441366276279915,33,0.0,0.0,5.0106352940962555,1,0,5.0,1.0,9.0,21,0,0,0,432,1,579
3582,2651091,vFJd1ER7AqX1YJP9ewE1hOx1hMr6G0O9ZobTcVEYEnQ=,1,0.0,5.393627546352363,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,5.0,1.0,9.0,20,0,0,0,443,1,484
3583,2858745,zvw/BteN9vgIK1Auz3FMuBO4MwZ5SI9BLm7GzFsMXe8=,1,3.49650756146648,7.512071245835466,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,1.0,9.0,28,0,0,0,30,1,345
3584,1358835,SOGp+Y/oHtAZRuhAIhiHvK8BjVCQ7IQ8nWELcSiVXiA=,0,0.0,6.827629234502852,32,5.198497031265826,6.285998094508865,6.285998094508865,0,0,14.0,0.0,3.0,33,0,0,1,392,1,728
3585,1162523,O0HE0kAaLLamIx8yXaJ0s++KdiSHHTjGoinwis+sWUw=,0,0.0,4.382026634673881,20,4.61512051684126,6.175867270105761,6.175867270105761,0,0,4.0,1.0,3.0,17,0,0,1,321,1,481
3586,2271635,mn51zyEbW34WA8RkP7fxzTmSPLv89HcGZcBdyxgt4J0=,1,0.0,5.402677381872278,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,15.0,0.0,4.0,28,0,0,0,182,0,182
3587,1231419,PYRBJVxrkepY3FuM1nW4LSh0wlsoSgNxbje+BQ5m7Bk=,0,0.0,3.8501476017100575,38,6.018593214496233,7.489412083508719,7.489412083508719,0,0,13.0,0.0,3.0,20,0,0,1,475,1,702
3588,2678581,vsdAa9SRP9tNuQiXIvARzng6cIEG1sbOI6kGyxCdugs=,0,0.0,7.577121930876678,32,5.198497031265826,6.285998094508865,6.285998094508865,0,0,13.0,0.0,9.0,30,0,0,1,584,1,703
3589,1391513,T7AkoSW0eD4z31vBRHLJ2CkXX9eurJrwmGU8fNukd54=,0,0.0,5.3471075307174685,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,3.0,37,0,0,1,227,1,729
3590,145995,1DtMJ0+dc0E0gm0dzWXLnJiP/qFWLlFaVR5NFpW2l2U=,0,0.0,7.266128779556451,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,15.0,1.0,9.0,19,0,0,1,30,1,754
3591,794527,FltsS9/krSf6WXF61tDkPNspYGlQxHVefN8pNIerscQ=,0,0.0,4.962844630259907,35,2.0794415416798357,0.0,0.0,0,0,4.0,1.0,3.0,35,0,0,1,7,1,601
3592,1675537,ZSJ9cuGDkRpb440992WxEnzo+KZ2RS4XQAwTb4kVzV8=,2,0.0,6.511745329644728,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,10.0,1.0,9.0,23,0,0,0,129,1,551
3593,487220,8s5HsSPRdRfcRxR73I1DHcJgbrmPLRlzrWkMULHgbdg=,0,0.0,8.14351740579748,34,0.0,0.0,5.0106352940962555,1,0,4.0,1.0,9.0,29,0,0,1,30,1,670
3594,460084,8FJ8ICwLmqyrX0qtbo04NGRKTn46+HwpNa+u+SfUTPY=,0,0.0,7.9094894926737584,35,2.0794415416798357,0.0,0.0,0,0,22.0,0.0,9.0,38,0,0,1,82,0,82
3595,668833,CwxUZQoB7X7gW6GiXfsH0/j01sKAAgmXDFz76wULeFw=,0,0.0,7.313886831633463,38,6.018593214496233,7.489412083508719,7.489412083508719,0,0,5.0,0.0,7.0,45,0,0,1,410,1,563
3596,721911,E76sdpr9DPhFgQIZS0vsYen2UZ7QbPJReXFhhZXluN8=,0,0.0,0.6931471805599453,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,4.0,0.0,9.0,27,0,0,1,182,1,498
3597,620247,Br2uvh3/0Qc9Gim2iRmN2+2knKH7tZuwgb7Xf6q2PWU=,0,0.0,7.734996194022781,35,2.0794415416798357,0.0,0.0,0,0,13.0,1.0,9.0,35,0,0,1,6,1,600
3598,610088,BcHlXCHpJHYXg0yvnSOVSFSNUF49ZdoJ5twcTEu8bgs=,2,4.110873864173311,7.786136437783072,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,1.0,9.0,25,0,0,0,30,1,491
3599,1208600,P23GWDnSA+fSyIIWSO0anUu9tDRfmIwr53ozWPKwwlo=,0,0.0,6.431331081933478,32,5.198497031265826,6.285998094508865,6.285998094508865,0,0,4.0,1.0,3.0,24,0,0,1,694,0,694
3600,2167533,kRkAlksqsWfsE162AoKi0favxNyAH/MzOJRrnn0dlNY=,3,0.0,7.409741954080922,28,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,9.0,1.0,9.0,35,0,0,0,89,1,222
3601,1868254,dnGE+D8989/aGgElgT6o+adRp2vRtzLJnt5a97x3ZcQ=,2,3.5263605246161616,6.766191714660351,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,22.0,1.0,3.0,23,0,0,0,30,1,504
3602,382970,6Ws828TQ3xMbuuroDFln9HrTz4rnRkTlOD2h+l+XUlY=,0,0.0,7.273092595999522,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,5.0,0.0,9.0,34,0,0,1,756,0,756
3603,521461,9d/GaPfCeVs1T5dvJ77LubfXBp/tnUT/kTt7D64w65w=,0,0.0,5.843544417031361,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,15.0,1.0,3.0,24,0,0,1,117,1,729
3604,2571930,tUJGqb1zuJBQIQdDG+UuNd65XJSw1ndr0hj0/EAGVS4=,0,0.0,6.709304340258298,38,6.018593214496233,7.489412083508719,7.489412083508719,0,0,5.0,0.0,3.0,16,0,0,1,410,1,550
3605,1527690,W9mk9Czj5DHA9BSTjk+JR8pQKS1c3/6sKNYWg871N5o=,1,0.0,6.926577033222724,34,0.0,0.0,5.0106352940962555,1,0,22.0,1.0,3.0,31,0,0,0,332,1,579
3606,753297,EqQDMxMMX2kgJ5ro9ldl1P+NXL5UyH9GhOA0YKR776U=,1,3.5263605246161616,7.314552832324081,35,2.0794415416798357,0.0,0.0,0,0,6.0,1.0,9.0,31,0,0,0,3,1,597
3607,1386265,T/Qf19oh2EufNz9dEE5zEwMbZ5Y46hjqkp7qtN+W5Ck=,0,0.0,7.321188556739478,35,2.0794415416798357,0.0,0.0,0,0,5.0,0.0,9.0,48,0,0,1,13,1,607
3608,2819439,z1exybky/+AaEnI898/dGc/jY0iDG4Aw6buk2J1WCJo=,0,0.0,2.5649493574615367,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,14.0,0.0,4.0,19,0,0,1,64,0,64
3609,1488098,VGnHvCJCsh7/BUBpVvSaqdD+msUC58AdVnOXD6WkfAw=,0,0.0,4.897839799950911,38,0.0,0.0,5.0106352940962555,0,0,8.0,0.0,9.0,23,0,0,1,117,1,643
3610,2560840,tEl9IsslO42UBXNK/1miwGFfbnD2WGvWRlOos+lPLJg=,1,0.0,8.03268487596762,34,0.0,0.0,5.0106352940962555,1,0,22.0,1.0,9.0,39,0,0,0,579,0,579
3611,2204702,lHSGN0DCCyjpg4fUGGSexJEYS2A26vTlljb5RlrC3jw=,2,0.0,6.959398512133975,37,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,5.0,0.0,3.0,17,0,0,0,183,1,578
3612,1999843,giZA5gUDWpuSiNVwDoBSUIQ1nmKjankfTHqwsu4MCew=,0,0.0,1.0986122886681098,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,9.0,1.0,3.0,28,0,0,1,370,1,515
3613,610601,Bd4bbTWEApsM7t5zpQ3dh89Z6cgEoPOXnpsYIL9eJ80=,0,0.0,5.2626901889048865,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,1.0,3.0,40,0,0,1,30,1,441
3614,2260387,mX58luRDz1mQRwVJa3fO38reKUVqhHhNls3JrnX2iaQ=,0,0.0,7.105786129481271,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,1.0,7.0,24,0,0,1,738,0,738
3615,2188894,kwDXrIg3Zs6yZngAw5Tv3h6whO1+9YUoQXEbzBiMEF8=,0,0.0,6.416732282512326,32,5.9814142112544815,7.377758908227872,7.377758908227872,0,0,4.0,0.0,9.0,32,0,0,1,402,1,482
3616,986881,K3SH4R5Jjx5lngDN6iI6P1Ka0MzFxaT9Tp+n1ejNfdY=,0,0.0,4.430816798843313,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,1.0,9.0,20,0,0,1,129,1,759
3617,2097873,iuj1ibnJ+T+9vQU44xsmpQkxofjbQwa2p5598Jxf6ew=,0,0.0,7.247792581767846,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,3.0,23,0,0,1,60,1,134
3618,1704843,a6mNaiwQCclBoOs95V/sw57V4mmOGDOUYB7SZua547Y=,0,0.0,7.404887575616125,40,3.4657359027997265,5.0106352940962555,0.0,1,0,4.0,1.0,9.0,32,0,0,1,599,1,648
3619,1842041,dBU5paE6sGO1wd5psmT/qstifEyK2KBtTVm9BRWh7Sk=,0,0.0,7.312553498102599,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,7.0,43,0,0,1,738,0,738
3620,1532592,WH1PGW3vgvrtI+Py4HOKFsDJ/Hr3bQ1NJACiTPsK+K4=,1,6.040254711277415,7.0833878476252945,35,2.0794415416798357,0.0,0.0,0,0,5.0,1.0,9.0,42,0,0,0,7,1,63
3621,1196416,OmbPO8v0vJqwpXXTxP2ZLzUgKdrq71rfBYWkPN1eHsQ=,0,0.0,6.674561391814426,37,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,22.0,0.0,9.0,25,0,0,1,753,0,753
3622,2496102,rokaQwv+1yFDr1eV/wMLrNGkdim/D2S46BgZt21x+ck=,3,0.0,6.975413927455953,40,3.4339872044851463,5.0106352940962555,0.0,1,0,22.0,0.0,9.0,26,0,0,0,181,0,181
3623,990691,K9+/DvHPbkz0OrEZVl4gFMgk1TOamppvHngojLuoaQg=,0,0.0,7.792348924113037,34,0.0,0.0,5.0106352940962555,1,0,13.0,1.0,9.0,23,0,0,1,30,1,670
3624,105207,0JpGuLKI2YQRmZHDgTLWZBDxvvIo+eQ7PSeHSXj/Hp8=,0,0.0,1.791759469228055,38,0.0,0.0,5.0106352940962555,0,0,5.0,1.0,3.0,20,0,0,1,431,1,628
3625,1774814,bhP2WpQ9FwXY1KroL0Fx/mB+lMfV50sTCnMhk85/VWM=,0,0.0,5.62040086571715,41,3.4339872044851463,5.0106352940962555,4.787491742782046,1,0,14.0,1.0,7.0,22,0,0,1,757,0,757
3626,1369213,SdE3qGgn0J3kHw6rsnBPUWkjXlCu0q62uFMYN3NjpJU=,0,0.0,6.630683385642373,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,1.0,9.0,23,0,0,1,30,1,668
3627,2351794,oa857LqQrt2r0Pkvd6e+YfKaF8XAkY054HT/wl4YHMI=,0,0.0,7.277938572945661,32,5.278114659230517,6.796823718274855,6.796823718274855,0,0,11.0,0.0,9.0,25,0,0,1,195,1,603
3628,953219,JJit8Z09iXkImG9EEOY5XMl1vxfdlS8TbiUXgisyk7s=,0,0.0,5.877735781779639,32,5.198497031265826,6.285998094508865,6.285998094508865,0,0,5.0,1.0,9.0,27,0,0,1,183,1,554
3629,761010,F/YtpEijN3XGlAGsVJhPyCBZNQ1luOsBdZHMgWXmFjc=,0,0.0,7.450079569807499,33,0.0,0.0,5.0106352940962555,1,0,13.0,1.0,9.0,28,0,0,1,30,1,670
3630,2336350,oDbMlzR3UiGrcU3TsylgoBh1GBKZXLfHG+EwPmnuIog=,0,0.0,2.302585092994046,40,3.4657359027997265,5.0106352940962555,0.0,1,0,18.0,1.0,3.0,29,0,0,1,152,1,693
3631,2741127,xH0+4YjPL9xW2txdAl7kfyJs5s8Tp8Zhm7T/fBHIkPo=,0,0.0,5.673323267171493,41,3.4339872044851463,5.0106352940962555,4.787491742782046,1,0,5.0,1.0,7.0,24,0,0,1,755,0,755
3632,2821500,z4cEWcZn/mH7vrUH7R34+SGvcXdHWTkPoxOXYSdX8Oc=,0,0.0,6.45833828334479,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,7.0,27,0,0,1,402,1,741
3633,824255,GQWfl63C+y894WF5E/QRFZipRs3klFtao5ZVbdKmkys=,0,0.0,0.6931471805599453,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,1.0,4.0,23,0,0,1,163,1,295
3634,2044253,hhj48nlid8WwIY8QOoxFfjUFEUeQiCAfggyfBp/PBsg=,3,0.0,8.19533366716287,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,4.0,0.0,9.0,34,0,0,0,181,0,181
3635,2037736,hYQyFyFFBKvOeME31EfdbynSivIMA8ruuKZuEZbCIeI=,0,0.0,7.589841512182658,35,2.0794415416798357,0.0,0.0,0,0,1.0,0.0,9.0,23,0,0,1,8,1,602
3636,1623040,YI9g00KBQWj6FsbfUjX+0db6sqwouahVdHLRIoIPNqs=,0,0.0,7.952263308657045,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,5.0,0.0,9.0,32,0,0,1,413,1,729
3637,770475,FDK2YW0upx9OJlOZ6IbuHHg0I2S8g/dYq8xGCwbnrYA=,0,0.0,8.082402253926244,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,6.0,0.0,9.0,30,0,0,1,414,1,729
3638,841141,GoXaIeiPcSWrxce1k8+/x5RO/ta0XsJKMzpVLjaeugc=,0,0.0,0.6931471805599453,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,18.0,0.0,9.0,26,0,0,1,15,0,15
3639,2263016,mavWfT7XCyOdZHHix2eLtt8MMz8bSZAILqkoubE6VPc=,1,0.0,8.240121298076472,35,2.0794415416798357,0.0,0.0,0,0,15.0,1.0,9.0,0,1,0,0,54,1,608
3640,1123735,N85LGUhqBsN4GeC6VLoaZhQ9J/A29+4oX5xxPI/VzVY=,0,0.0,5.945420608606575,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,1.0,1.0,3.0,19,0,0,1,89,1,206
3641,2779319,y8HrkYgkc0zi96dQrBPMlKrenPSJXvxSZ3jWcUNqjZ4=,0,0.0,7.026426808699637,37,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,7.0,38,0,0,1,426,1,735
3642,1114953,MxZh7oPhI/CUK2oPsN2QxkiOOzlMqhfVN1vxYt2rEu4=,1,0.0,8.129174996911793,34,0.0,0.0,5.0106352940962555,1,0,6.0,1.0,9.0,26,0,0,0,579,0,579
3643,2299454,nOqGNzUnS++PjnQgOn806uq3XEjYPnLnJfMrxHl2264=,0,0.0,7.051855622955893,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,5.0,0.0,9.0,26,0,0,1,401,1,729
3644,2688612,w5/1PejsiALIiB0YeddhI+YZLtWoLpCT7ncFoyKExN8=,0,0.0,0.6931471805599453,38,2.3978952727983707,0.0,0.0,0,0,1.0,0.0,4.0,28,0,0,1,109,1,422
3645,2815238,yxcJIO4TfbrXyW/gQuG3EA+Z6dnYbkrbPZAlqfqmtMs=,0,0.0,8.037543185118697,34,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,1,9.0,1.0,9.0,29,0,0,1,1,1,758
3646,2154712,k9jIbdhbmQDR+gwkV03OQGphitMyPKjoPBtr1AZhbAA=,0,0.0,7.057897937411856,32,6.018593214496233,7.489412083508719,7.489412083508719,0,0,13.0,0.0,9.0,0,1,0,1,708,0,708
3647,347791,5l/IEaGrSnay2gj4rumpUGLKoeKe1l7+Ci0biC+wPyc=,1,0.0,7.743269700829004,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,6.0,0.0,9.0,28,0,0,0,182,0,182
3648,1181104,OQff/n9C0sHPDdzSUH1nI7qu2ro9iYA/EYwaBKbZ0GM=,0,0.0,7.2041492920359405,35,2.0794415416798357,0.0,0.0,0,0,14.0,0.0,3.0,27,0,0,1,7,1,96
3649,245552,3Sg0cPrGpzgidHgKqOmhjXjiLYoFoaK8+eJgyUHlfJo=,0,0.0,6.689599269178967,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,11.0,0.0,3.0,38,0,0,1,420,1,729
3650,576094,Ar8unfiqwBlV06kB+ZpjBOVIq7MsLitFnlLWuFG9Xt4=,1,4.787491742782046,5.393627546352363,35,2.0794415416798357,0.0,0.0,0,0,6.0,1.0,9.0,20,0,0,0,13,1,607
3651,1762299,bPIzl2Q/g6CcNypMVnWPkT27+vY4LvBF19n4s/pJdCc=,0,0.0,0.6931471805599453,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,5.0,1.0,3.0,18,0,0,1,65,1,189
3652,293845,4XEwkQ9gIxROs5X3UzpMw/rdaWZI2GsnRTCpWCFoc2k=,2,3.7135720667043084,6.171700597410915,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,1.0,0.0,3.0,0,1,0,0,30,1,378
3653,2481512,rU+WF1J9ahaAWNeOKGnTPLS0MnsHVzSsRCKAA/Mphwg=,0,0.0,1.0986122886681098,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,5.0,1.0,4.0,21,0,0,1,181,0,181
3654,672894,D0inmz3xkgsE1Uhbe4GmS3OoSGocHSqUZP/VdRF5NbM=,0,0.0,5.3230099791384085,35,2.0794415416798357,0.0,0.0,0,0,14.0,1.0,3.0,31,0,0,1,9,1,603
3655,2586789,tpeTBMDB9Oon5KPxqefcGyrD+ZtsQILrhIyqupAPCWc=,0,0.0,6.8966943316227125,37,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,1.0,9.0,35,0,0,1,740,0,740
3656,2090674,ikPmZVw96lAq5Pk0ZRqxJzt/Kuu3I/g/UG7q4rQRXJo=,0,0.0,4.84418708645859,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,1.0,7.0,16,0,0,1,387,1,729
3657,1282834,QhfRfmmoPIWUtbpKkXvoh/36ZTEmXmsg5tv+4asJSww=,0,0.0,6.040254711277415,32,6.018593214496233,7.489412083508719,7.489412083508719,0,0,22.0,0.0,3.0,46,0,0,1,413,1,619
3658,441820,7r25f7fcJOws8LtZRuosHMHstAPRuGdI1Wx1HX5Er+M=,0,0.0,6.884486652042782,35,2.0794415416798357,0.0,0.0,0,0,15.0,0.0,3.0,34,0,0,1,5,1,213
3659,1846119,dHOhVsSsj7DVPrP4ovJ22gYdlI9THbDmlA7WVPktW5w=,2,4.382026634673881,7.354362330421478,29,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,15.0,0.0,3.0,29,0,0,0,30,1,119
3660,153343,1OKrgrbO3+JW117tnzDl7NNn8Dr8Pjas2Eh2W8MQQOM=,0,0.0,6.2709884318582985,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,22.0,0.0,9.0,37,0,0,1,756,0,756
3661,1447936,UNcyBe6wxekKFCsT5VybKnHyoCIGoIShSVKPyvRCi6I=,0,0.0,5.313205979041787,35,2.0794415416798357,0.0,0.0,0,0,3.0,0.0,3.0,18,0,0,1,3,1,597
3662,1795523,c9CuMpS+gG+e3hOo09owgLI9FLiUCelVugnE+8V1fmI=,1,0.0,8.023552392404348,34,0.0,0.0,5.0106352940962555,1,0,6.0,0.0,9.0,46,0,0,0,399,1,579
3663,1870013,dpp0g0cJiMws7kzSsW9R8d9Ksvf5NhjumFOeXegMkws=,0,0.0,5.429345628954442,32,5.198497031265826,6.285998094508865,6.285998094508865,0,0,4.0,0.0,9.0,36,0,0,1,366,1,538
3664,613144,BgmqKV28+j64XxPcc8Mh6L4QphnbLHQgtbVoZOQTnEA=,0,0.0,7.970394907191429,35,2.0794415416798357,0.0,0.0,0,0,22.0,0.0,9.0,28,0,0,1,10,1,604
3665,2303161,nUK+rcJOre4rsk4Uuklu8ruJzTgHJITf3uOE0bBynf4=,0,0.0,7.00033446027523,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,11.0,1.0,9.0,26,0,0,1,416,1,729
3666,1373970,Sk7zzr1yXKyArWHB8FheZfDNvlQwP5anifjJoVjllPk=,0,0.0,1.9459101490553128,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,5.0,0.0,4.0,27,0,0,1,35,0,35
3667,1727182,acO9orYOv4V3orUQq4xDqvDau3MByx24nOeZWsfcKxo=,0,0.0,6.561030665896572,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,3.0,27,0,0,1,415,1,729
3668,2721174,wq+O3L02XrVvKWLbUifXdhQAcrwcMe/H7d8ogxPq4Jc=,0,0.0,5.786897381366707,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,4.0,1.0,4.0,38,0,0,1,39,0,39
3669,2104560,j2ABt2nL3RAaaOX/t5RRr55XG7I6NMks/tPXdqyzmgI=,0,0.0,8.163656176168432,37,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,21.0,1.0,9.0,26,0,0,1,570,0,570
3670,2480724,rSnANGJt5dRzcDP0gx4USpGPgoAnCMXV67U/FifZJrk=,0,0.0,7.711996507047669,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,10.0,0.0,9.0,50,0,0,1,418,1,729
3671,601670,BPuqgDkZBaQCl5EBAFKegGvCRtKleFKGW9JSRMM3jhA=,1,5.003946305945459,6.508769136971682,35,2.0794415416798357,0.0,0.0,0,0,1.0,0.0,3.0,0,1,0,0,7,1,62
3672,1113004,MubQ7+PUy6Nk33jB+X8evAiMaQ6jCviadvl0m70q9uk=,0,0.0,3.0445224377234235,33,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,5.0,0.0,4.0,45,0,0,1,446,0,446
3673,2381534,pEWT6Umu9id5SoiXOJLF2ad7zfAnpZCdjoVEPgXqomY=,1,0.0,8.296795865770052,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,11.0,0.0,9.0,45,0,0,0,182,0,182
3674,2581266,thlef01FuBxRVJ0b0clLLmtPyPBXGacXh9BohuYPer8=,0,0.0,6.380122536899765,32,5.198497031265826,6.684611727667928,6.684611727667928,0,0,8.0,1.0,9.0,33,0,0,1,581,1,716
